,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,result,rsi6,roc6,sma6,ema6,wma6,tema6,william6,cci6,cmo6,macd6,macdsignal6,macdhist6,ppo6,parabolicsar6,rsi7,roc7,sma7,ema7,wma7,tema7,william7,cci7,cmo7,macd7,macdsignal7,macdhist7,ppo7,parabolicsar7,rsi8,roc8,sma8,ema8,wma8,tema8,william8,cci8,cmo8,macd8,macdsignal8,macdhist8,ppo8,parabolicsar8,rsi9,roc9,sma9,ema9,wma9,tema9,william9,cci9,cmo9,macd9,macdsignal9,macdhist9,ppo9,parabolicsar9,rsi10,roc10,sma10,ema10,wma10,tema10,william10,cci10,cmo10,macd10,macdsignal10,macdhist10,ppo10,parabolicsar10,rsi11,roc11,sma11,ema11,wma11,tema11,william11,cci11,cmo11,macd11,macdsignal11,macdhist11,ppo11,parabolicsar11,rsi12,roc12,sma12,ema12,wma12,tema12,william12,cci12,cmo12,macd12,macdsignal12,macdhist12,ppo12,parabolicsar12,rsi13,roc13,sma13,ema13,wma13,tema13,william13,cci13,cmo13,macd13,macdsignal13,macdhist13,ppo13,parabolicsar13,rsi14,roc14,sma14,ema14,wma14,tema14,william14,cci14,cmo14,macd14,macdsignal14,macdhist14,ppo14,parabolicsar14,rsi15,roc15,sma15,ema15,wma15,tema15,william15,cci15,cmo15,macd15,macdsignal15,macdhist15,ppo15,parabolicsar15,rsi16,roc16,sma16,ema16,wma16,tema16,william16,cci16,cmo16,macd16,macdsignal16,macdhist16,ppo16,parabolicsar16,rsi17,roc17,sma17,ema17,wma17,tema17,william17,cci17,cmo17,macd17,macdsignal17,macdhist17,ppo17,parabolicsar17,rsi18,roc18,sma18,ema18,wma18,tema18,william18,cci18,cmo18,macd18,macdsignal18,macdhist18,ppo18,parabolicsar18,rsi19,roc19,sma19,ema19,wma19,tema19,william19,cci19,cmo19,macd19,macdsignal19,macdhist19,ppo19,parabolicsar19,rsi20,roc20,sma20,ema20,wma20,tema20,william20,cci20,cmo20,macd20,macdsignal20,macdhist20,ppo20,parabolicsar20
1336,1336,2015-05-26,447.5,448.0,441.350006,442.299988,423.551758,4347766.0,0,0.0,0.5494993153735751,0.0,0.0,0.0,0.0,0.04703301054159724,0.11506673045515284,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6126664137123249,0.0,0.0,0.0,0.0,0.10747810020291337,0.21637494432254978,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.597835590675883,0.0,0.0,0.0,0.0,0.11892703367042248,0.3062837157893,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5727106257320553,0.0,0.0,0.0,0.0,0.11892703367042248,0.3341141923882739,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6311265816520119,0.0,0.0,0.0,0.0,0.17935562630945115,0.3484171107115166,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5338766352673342,0.0,0.0,0.0,0.0,0.17935562630945115,0.3624560766781596,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5561146213108534,0.0,0.0,0.0,0.0,0.17935562630945115,0.35638517247636803,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6886846924130194,0.0,0.0,0.0,0.0,0.17935562630945115,0.36983024564066186,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6599963706550968,0.0,0.0,0.0,0.0,0.17935562630945115,0.6524737284920072,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6203705231205767,0.0,0.0,0.0,0.0,0.17935562630945115,0.7494267284755102,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.624874210205058,0.0,0.0,0.0,0.0,0.17935562630945115,0.7573617961957867,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7110876486794133,0.0,0.0,0.0,0.0,0.17935562630945115,0.7907517693056403,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7394460299915865,0.0,0.0,0.0,0.0,0.21197023937179338,0.8080406486629164,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7038619529174984,0.0,0.0,0.0,0.0,0.21373542075655344,0.816569609185542,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6757675239619249,0.0,0.0,0.0,0.0,0.21373542075655344,0.8218816503621097,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1337,1337,2015-05-27,443.0,445.450012,440.100006,442.64999400000005,423.886902,3693098.0,0,0.0,0.537637956348879,0.0,0.0,0.0,0.0,0.06305161918273752,0.1917118960027715,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5521058448949965,0.0,0.0,0.0,0.0,0.06305161918273752,0.16770872857449232,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.615157464077734,0.0,0.0,0.0,0.0,0.10949073692198558,0.21921243215599584,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6002771499744296,0.0,0.0,0.0,0.0,0.12171503043700611,0.2894402560337859,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5750696999191646,0.0,0.0,0.0,0.0,0.12171503043700611,0.3166273487635482,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6334361647722586,0.0,0.0,0.0,0.0,0.1815332332513981,0.33241499909266375,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5362852005213059,0.0,0.0,0.0,0.0,0.1815332332513981,0.34272563802233696,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5586881567876998,0.0,0.0,0.0,0.0,0.1815332332513981,0.33926126334196677,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6903178976194797,0.0,0.0,0.0,0.0,0.1815332332513981,0.34323704571324876,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6622399656861936,0.0,0.0,0.0,0.0,0.1815332332513981,0.3619446689872478,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.623109028820298,0.0,0.0,0.0,0.0,0.1815332332513981,0.3917877823052939,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.627431248659617,0.0,0.0,0.0,0.0,0.1815332332513981,0.3867891845521883,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7128528300641734,0.0,0.0,0.0,0.0,0.1815332332513981,0.4736460068957553,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7406668096408598,0.0,0.0,0.0,0.0,0.2142633254697527,0.7606282066087071,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.705544649190821,0.0,0.0,0.0,0.0,0.2160615008990877,0.801392348681063,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1338,1338,2015-05-28,442.924988,447.125,436.0,437.89999400000005,419.338257,12132678.0,1,0.0,0.46971971559133574,0.0,0.0,0.0,0.0,0.08146229605556198,0.21688635201346157,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5059141824900606,0.0,0.0,0.0,0.0,0.08146229605556198,0.19745285975881352,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5190128181863174,0.0,0.0,0.0,0.0,0.08146229605556198,0.1673457940841678,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5813220713661185,0.0,0.0,0.0,0.0,0.08146229605556198,0.19252025009485788,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5656828942375901,0.0,0.0,0.0,0.0,0.091525479650923,0.24120296286520282,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5409043667617995,0.0,0.0,0.0,0.0,0.091525479650923,0.26771367768117854,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6005575993533168,0.0,0.0,0.0,0.0,0.15239949189171353,0.2882194763845126,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5047428939076497,0.0,0.0,0.0,0.0,0.15239949189171353,0.30189550786083114,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5250012372766716,0.0,0.0,0.0,0.0,0.15239949189171353,0.29463681805434117,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6624709239982183,0.0,0.0,0.0,0.0,0.15239949189171353,0.2988930498045103,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6311925697411617,0.0,0.0,0.0,0.0,0.15239949189171353,0.32342412194598874,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5896200735767194,0.0,0.0,0.0,0.0,0.15239949189171353,0.3288846363231437,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5939092993714634,0.0,0.0,0.0,0.0,0.15239949189171353,0.32563472293251067,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.687942326410083,0.0,0.0,0.0,0.0,0.15239949189171353,0.33152415988914,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7201940049821007,0.0,0.0,0.0,0.0,0.18684527442796575,0.3489120213801409,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1339,1339,2015-05-29,439.950012,443.225006,436.549988,438.5,419.912811,13384696.0,1,0.0,0.5060791527129354,0.0,0.0,0.0,0.0,0.06597159212762096,0.23785406734084497,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4725572034247818,0.0,0.0,0.0,0.0,0.08535559331540657,0.23087582691324215,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5100549350842173,0.0,0.0,0.0,0.0,0.08535559331540657,0.21992180411435736,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5231040797136117,0.0,0.0,0.0,0.0,0.08535559331540657,0.197469356781101,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5855783031162876,0.0,0.0,0.0,0.0,0.08535559331540657,0.20457957338700364,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5701700842997839,0.0,0.0,0.0,0.0,0.09503934539815563,0.23701271920418365,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5455070359800056,0.0,0.0,0.0,0.0,0.09503934539815563,0.2558523186564825,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6046653579028985,0.0,0.0,0.0,0.0,0.1556164112377716,0.2721513766765099,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5085702030783443,0.0,0.0,0.0,0.0,0.1556164112377716,0.28470561063727995,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5289605226256661,0.0,0.0,0.0,0.0,0.1556164112377716,0.2766220697164162,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6665951795700876,0.0,0.0,0.0,0.0,0.1556164112377716,0.27922859923783755,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6352343402015936,0.0,0.0,0.0,0.0,0.1556164112377716,0.30714156094824885,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5940412755497633,0.0,0.0,0.0,0.0,0.1556164112377716,0.3129155187488658,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5984129864559447,0.0,0.0,0.0,0.0,0.1556164112377716,0.3081808733523599,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6909447844664038,0.0,0.0,0.0,0.0,0.1556164112377716,0.3151756108022502,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1340,1340,2015-06-01,440.0,452.450012,439.0,451.125,432.002686,8958164.0,0,0.0,0.5688833165613607,0.0,0.0,0.0,0.0,0.16985334147186432,0.884273388653348,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5940742695943382,0.0,0.0,0.0,0.0,0.16985334147186432,0.8368114555322764,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5512150056914726,0.0,0.0,0.0,0.0,0.17734298959037895,0.8164871240741046,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5983964894336572,0.0,0.0,0.0,0.0,0.17734298959037895,0.7991982447168287,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6122704851774254,0.0,0.0,0.0,0.0,0.17734298959037895,0.7975320454657934,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6704389857630698,0.0,0.0,0.0,0.0,0.17734298959037895,0.8057640595872445,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6570599006879259,0.0,0.0,0.0,0.0,0.18757114340861475,0.8152003563356814,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.63427751290892,0.0,0.0,0.0,0.0,0.18757114340861475,0.822722998498771,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6862926241813353,0.0,0.0,0.0,0.0,0.23806852863058217,0.8312354619991091,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5971922068066714,0.0,0.0,0.0,0.0,0.23806852863058217,0.8386591220284738,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6183578864015046,0.0,0.0,0.0,0.0,0.23806852863058217,0.8375043304683505,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7314119801375851,0.0,0.0,0.0,0.0,0.23806852863058217,0.8430473299569428,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7092729762277908,0.0,0.0,0.0,0.0,0.23806852863058217,0.8510648827886567,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6774502202352476,0.0,0.0,0.0,0.0,0.23806852863058217,0.856954319745286,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6811950442945048,0.0,0.0,0.0,0.0,0.23806852863058217,0.8615074978966296,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1341,1341,2015-06-02,452.875,459.39999400000005,445.725006,449.325012,430.279022,9225142.0,0,0.0,0.5893396241978323,0.0,0.0,0.0,0.0,0.1655641156771203,0.9529174983915403,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.555999142154841,0.0,0.0,0.0,0.0,0.1655641156771203,0.9289803190524111,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5813385683884059,0.0,0.0,0.0,0.0,0.1655641156771203,0.9037893660194335,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5383308312849531,0.0,0.0,0.0,0.0,0.1655641156771203,0.8880677037794678,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5853968358711252,0.0,0.0,0.0,0.0,0.1655641156771203,0.8703334048204299,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5999967005955426,0.0,0.0,0.0,0.0,0.1655641156771203,0.8768332316016959,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6593199927413101,0.0,0.0,0.0,0.0,0.1655641156771203,0.8833165613606744,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.645759440421004,0.0,0.0,0.0,0.0,0.175132388603857,0.8873583318211062,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6220697164161869,0.0,0.0,0.0,0.0,0.175132388603857,0.8929343253542735,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6760809673853869,0.0,0.0,0.0,0.0,0.22548130062523714,0.8988237623109029,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5839121038652523,0.0,0.0,0.0,0.0,0.22548130062523714,0.9047461933121071,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6063975452430836,0.0,0.0,0.0,0.0,0.22548130062523714,0.9073197287889536,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.723592391573321,0.0,0.0,0.0,0.0,0.22548130062523714,0.9129122193444084,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7001996139696784,0.0,0.0,0.0,0.0,0.22548130062523714,0.915733210155567,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6669416170381246,0.0,0.0,0.0,0.0,0.22548130062523714,0.9204513585297853,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1342,1342,2015-06-03,449.5,455.225006,444.25,448.174988,429.177734,7107236.0,0,0.0,0.6159328241252454,0.0,0.0,0.0,0.0,0.15687018493161983,0.8606496527376809,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5811076100763812,0.0,0.0,0.0,0.0,0.15687018493161983,0.8757939191975849,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5479815893231271,0.0,0.0,0.0,0.0,0.15687018493161983,0.8618869294092416,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5731890393783922,0.0,0.0,0.0,0.0,0.15687018493161983,0.8446145470742531,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5306762129435637,0.0,0.0,0.0,0.0,0.15687018493161983,0.8342544170777175,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5771483247273868,0.0,0.0,0.0,0.0,0.15687018493161983,0.8211887754260356,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.591368757939192,0.0,0.0,0.0,0.0,0.15687018493161983,0.8231189270336704,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6522757642245575,0.0,0.0,0.0,0.0,0.15687018493161983,0.8293548014583367,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6381543131464771,0.0,0.0,0.0,0.0,0.16607552336803208,0.8362835508190771,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6142996189187852,0.0,0.0,0.0,0.0,0.16607552336803208,0.8424534371545936,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.669201709091509,0.0,0.0,0.0,0.0,0.21842057508619694,0.8484913473118102,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5757460778329512,0.0,0.0,0.0,0.0,0.21842057508619694,0.8544962634244518,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5983634953890823,0.0,0.0,0.0,0.0,0.21842057508619694,0.8563274328983619,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7182473563521784,0.0,0.0,0.0,0.0,0.21842057508619694,0.8616559710972169,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6942111948793243,0.0,0.0,0.0,0.0,0.21842057508619694,0.8673144497418216,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1343,1343,2015-06-04,452.100006,458.100006,446.27499400000005,456.350006,437.006195,7283298.0,2,0.0,0.6668261378821123,0.0,0.0,0.0,0.0,0.22332019070557765,0.9033604434399591,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6690697329132091,0.0,0.0,0.0,0.0,0.22332019070557765,0.9136710823696322,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6371974858538034,0.0,0.0,0.0,0.0,0.22332019070557765,0.9272646287345134,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6054902090172724,0.0,0.0,0.0,0.0,0.22332019070557765,0.9264397776201395,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6297738258244386,0.0,0.0,0.0,0.0,0.22332019070557765,0.9190986027022122,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5878054011250969,0.0,0.0,0.0,0.0,0.22332019070557765,0.9143969513502813,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6335021528614085,0.0,0.0,0.0,0.0,0.22332019070557765,0.9043832588217827,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.64689773495884,0.0,0.0,0.0,0.0,0.22332019070557765,0.913869046637082,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6991767985878549,0.0,0.0,0.0,0.0,0.22332019070557765,0.9168220136265404,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.687562894897471,0.0,0.0,0.0,0.0,0.23067786264579243,0.9146609037068809,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6676344919741987,0.0,0.0,0.0,0.0,0.23067786264579243,0.9157827012224293,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7125558836629988,0.0,0.0,0.0,0.0,0.27096359107181156,0.9181252783872511,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6322813732121352,0.0,0.0,0.0,0.0,0.27096359107181156,0.9212597126218718,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6529026510714816,0.0,0.0,0.0,0.0,0.27096359107181156,0.9257139086394905,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7500371183001469,0.0,0.0,0.0,0.0,0.27096359107181156,0.9295082237656103,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1344,1344,2015-06-05,454.950012,458.475006,452.225006,453.875,434.636139,5973490.0,0,0.0,0.6811620502499299,0.0,0.0,0.0,0.0,0.19753534487025093,0.9020406816569609,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6515828892884834,0.0,0.0,0.0,0.0,0.2025999307125064,0.9032449642839467,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6538924724087303,0.0,0.0,0.0,0.0,0.2025999307125064,0.9125162908095089,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6202550439645644,0.0,0.0,0.0,0.0,0.2025999307125064,0.9226784565385948,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.588118844548559,0.0,0.0,0.0,0.0,0.2025999307125064,0.9274790900242507,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6129303660689246,0.0,0.0,0.0,0.0,0.2025999307125064,0.9253674711714536,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5706649949684082,0.0,0.0,0.0,0.0,0.2025999307125064,0.9237507629872808,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6168896514179191,0.0,0.0,0.0,0.0,0.2025999307125064,0.9170364749162776,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6308131382285498,0.0,0.0,0.0,0.0,0.2025999307125064,0.9262088193081149,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6863916063150601,0.0,0.0,0.0,0.0,0.2025999307125064,0.929013313096986,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6736394080868403,0.0,0.0,0.0,0.0,0.21093092696768234,0.9266377418875893,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6521767820908326,0.0,0.0,0.0,0.0,0.21093092696768234,0.9262583103749773,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7003150931256908,0.0,0.0,0.0,0.0,0.2549614794529587,0.9268522031773265,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6156028836794959,0.0,0.0,0.0,0.0,0.2549614794529587,0.9284854083837867,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6370655096755036,0.0,0.0,0.0,0.0,0.2549614794529587,0.9341768810729664,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
1345,1345,2015-06-08,453.39999400000005,455.0,441.549988,442.725006,423.958771,4958862.0,0,0.0,0.6050942804823729,0.0,0.0,0.0,0.0,0.08585050398403088,0.22167048847682994,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6090865598759424,0.0,0.0,0.0,0.0,0.1119982843096821,0.3231766666116766,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5748387416071399,0.0,0.0,0.0,0.0,0.11782173317716152,0.349192470759028,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5773627860171239,0.0,0.0,0.0,0.0,0.11782173317716152,0.3623241004998598,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5420426612996354,0.0,0.0,0.0,0.0,0.11782173317716152,0.39744626094989854,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5112592177112031,0.0,0.0,0.0,0.0,0.11782173317716152,0.36724021314152794,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5340581025124965,0.0,0.0,0.0,0.0,0.11782173317716152,0.3541085834006962,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4960819572067242,0.0,0.0,0.0,0.0,0.11782173317716152,0.34886253031327846,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5380008908392035,0.0,0.0,0.0,0.0,0.11782173317716152,0.34234620650972497,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5526337496081957,0.0,0.0,0.0,0.0,0.11782173317716152,0.34099345068215187,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6155533926126334,0.0,0.0,0.0,0.0,0.11782173317716152,0.34759225959714274,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6008710427767788,0.0,0.0,0.0,0.0,0.1280663840176848,0.3633799099262583,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5756141016546513,0.0,0.0,0.0,0.0,0.1280663840176848,0.4484550538627778,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6339970635300328,0.0,0.0,0.0,0.0,0.18390880446079483,0.6313080488971741,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5368296022567927,0.0,0.0,0.0,0.0,0.18390880446079483,0.7492947522972103,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
